path	tag_sha256	head_sha256	equal
release-baselines/public-api-0.3.0/swallowtail-adapter-muse.txt	37b4a98e1a29cc891bbd9fed9656bb181e9a68a324af90bd85c84445a19da2a6	37b4a98e1a29cc891bbd9fed9656bb181e9a68a324af90bd85c84445a19da2a6	yes
release-baselines/public-api-0.3.0/swallowtail-adapter-oh-my-pi.txt	04d6136c6f80879e43a9d67bd30cded8b5a0a38eac1ac538aadc71333d41c073	04d6136c6f80879e43a9d67bd30cded8b5a0a38eac1ac538aadc71333d41c073	yes
release-baselines/public-api-0.3.0/swallowtail-adapter-ollama.txt	3999c0743178a183604f0cde1106ffe070b8e91d2978744e49f6531cf48b7d02	3999c0743178a183604f0cde1106ffe070b8e91d2978744e49f6531cf48b7d02	yes
release-baselines/public-api-0.3.0/swallowtail-adapter-openai.txt	dce2c95bf02d57cc6fa223ab7d27878cc97c8dd6d107712c46c65038935fab82	dce2c95bf02d57cc6fa223ab7d27878cc97c8dd6d107712c46c65038935fab82	yes
release-baselines/public-api-0.3.0/swallowtail-adapter-opencode.txt	e93c11cc65bfc1ec9d76a80b0e4330f7bd1612a9dc3e1c554488fd129bbf1de1	e93c11cc65bfc1ec9d76a80b0e4330f7bd1612a9dc3e1c554488fd129bbf1de1	yes
release-baselines/public-api-0.3.0/swallowtail-adapter-pi.txt	02107991115a5276f7c60292b160549e0878669cc44f2625c025b9e208c9c2fe	02107991115a5276f7c60292b160549e0878669cc44f2625c025b9e208c9c2fe	yes
release-baselines/public-api-0.3.0/swallowtail-adapter-qwen.txt	e1d2bd65be1e0f778d0ed40ff80f42d19e0abdef9e85ff9480c8d57c020cda16	e1d2bd65be1e0f778d0ed40ff80f42d19e0abdef9e85ff9480c8d57c020cda16	yes
release-baselines/public-api-0.3.0/swallowtail-adapter-xai.txt	1a02d495809259147b7206eba5d2e0f3817102934d67a8fbbad27ab0bdbd800b	1a02d495809259147b7206eba5d2e0f3817102934d67a8fbbad27ab0bdbd800b	yes
release-baselines/public-api-0.3.0/swallowtail-core.txt	41d16bcce3e96a1567b2049f1a31a8b7df2bc4e5c7a4606bb1f5df34b634eaf0	41d16bcce3e96a1567b2049f1a31a8b7df2bc4e5c7a4606bb1f5df34b634eaf0	yes
release-baselines/public-api-0.3.0/swallowtail-host-local.txt	92b37e5975166f9f0d14656dbc20a154b8bfb279386a1faa18a51ea97d6b783e	92b37e5975166f9f0d14656dbc20a154b8bfb279386a1faa18a51ea97d6b783e	yes
release-baselines/public-api-0.3.0/swallowtail-protocol-acp.txt	ea4c102eb96f90bc6df79957dff079b683c0caaff6d27a87ac94476676fc19cf	ea4c102eb96f90bc6df79957dff079b683c0caaff6d27a87ac94476676fc19cf	yes
release-baselines/public-api-0.3.0/swallowtail-protocol-openai-chat.txt	d6b2c3933a11084e2f5bd8cf15a5b8372dfdd0a9506b0705dd86d8d0a821f8b3	d6b2c3933a11084e2f5bd8cf15a5b8372dfdd0a9506b0705dd86d8d0a821f8b3	yes
release-baselines/public-api-0.3.0/swallowtail-runtime.txt	18ab191fb351b5c4c57bbaa491dca9d80a61894bd2ffe702639733d936b9f058	18ab191fb351b5c4c57bbaa491dca9d80a61894bd2ffe702639733d936b9f058	yes
release-baselines/public-api-0.3.0/swallowtail-testkit.txt	39cbbbdf03ccc463fd2e44a6c70bb6e3c8537579ff1c9b5ffaf0c5c97c2137b6	39cbbbdf03ccc463fd2e44a6c70bb6e3c8537579ff1c9b5ffaf0c5c97c2137b6	yes
release-baselines/public-api-0.3.0/swallowtail-transport-acp-remote.txt	0bffa781addc9ee1723a43929cff5679f78c236e0262097665b79137b9558359	0bffa781addc9ee1723a43929cff5679f78c236e0262097665b79137b9558359	yes
release-baselines/public-api-0.3.2/packages.txt	a10f30a868bfe18d5e5f315a80c8c62f4693f7ec61cc591f6dacca5f4141ec9e	a10f30a868bfe18d5e5f315a80c8c62f4693f7ec61cc591f6dacca5f4141ec9e	yes
release-baselines/public-api-0.3.2/swallowtail-adapter-alibaba-model-studio.txt	9128f4ea8b747cc0b5ff8f776725f13796ab8821db74c6ffd642418bb75031f6	9128f4ea8b747cc0b5ff8f776725f13796ab8821db74c6ffd642418bb75031f6	yes
release-baselines/public-api-0.3.2/swallowtail-adapter-anthropic.txt	efec612a32b5e0277bd5dce363a0637b18aef300190f3fda1401a8c99e8c3f6f	efec612a32b5e0277bd5dce363a0637b18aef300190f3fda1401a8c99e8c3f6f	yes
release-baselines/public-api-0.3.2/swallowtail-adapter-antigravity.txt	4efef12e5c4cc80ed6267bf9ccd68bad2b612b94b745f9e1cd37d8b4cafd1c21	4efef12e5c4cc80ed6267bf9ccd68bad2b612b94b745f9e1cd37d8b4cafd1c21	yes
release-baselines/public-api-0.3.2/swallowtail-adapter-bedrock.txt	784c6cb964eacadc978d61d004be73ac6c33d450000f49ef4557feb07e698a5b	784c6cb964eacadc978d61d004be73ac6c33d450000f49ef4557feb07e698a5b	yes
release-baselines/public-api-0.3.2/swallowtail-adapter-claude-agent.txt	85df67be9c46bd2bbfdc0c401f1eeed2d6bf2576ce565f9fbde3bc8725e24145	85df67be9c46bd2bbfdc0c401f1eeed2d6bf2576ce565f9fbde3bc8725e24145	yes
release-baselines/public-api-0.3.2/swallowtail-adapter-codex.txt	77c0951e93c63cf596e6d6f24f4eb5b4cf0386810db696f5251505c62c03bc9f	77c0951e93c63cf596e6d6f24f4eb5b4cf0386810db696f5251505c62c03bc9f	yes
release-baselines/public-api-0.3.2/swallowtail-adapter-command-code.txt	6a3a429283ad33511ca9e1d4a059e2f345324cf1c9362382d6c33ff43528c9f8	6a3a429283ad33511ca9e1d4a059e2f345324cf1c9362382d6c33ff43528c9f8	yes
release-baselines/public-api-0.3.2/swallowtail-adapter-cursor.txt	b0cedd990a686b24ddd83567738838699dd25b23399227bb92a011ecb6789700	b0cedd990a686b24ddd83567738838699dd25b23399227bb92a011ecb6789700	yes
release-baselines/public-api-0.3.2/swallowtail-adapter-deepseek.txt	99304d86e749b5795922e674694c10824445af90bc541789e47d0666a927ce47	99304d86e749b5795922e674694c10824445af90bc541789e47d0666a927ce47	yes
release-baselines/public-api-0.3.2/swallowtail-adapter-gemini.txt	64eba79694d0ca6b8f0a8b0b21201cac2cecc7111946eb1c9739e63276a63c2e	64eba79694d0ca6b8f0a8b0b21201cac2cecc7111946eb1c9739e63276a63c2e	yes
release-baselines/public-api-0.3.2/swallowtail-adapter-grok.txt	1cb0f68045e6377dc19d4144db15d4af7a99b1caa0146006685f8f82f03c8670	1cb0f68045e6377dc19d4144db15d4af7a99b1caa0146006685f8f82f03c8670	yes
